Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Number of engines?,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
265219,Airplane,DES MOINES INTL,< 1000 ft,EMB-170,1,1,Unknown,8/28/09 0:00,No damage,2,SHUTTLE AMERICA,Iowa,Landing Roll,Unknown,False,False,Small,No Cloud,Killdeer,Y,0.0,0.0,0,No
265288,Airplane,ONTARIO INTL ARPT,< 1000 ft,B-737-300,1,1,Unknown,8/28/09 0:00,No damage,2,SOUTHWEST AIRLINES,California,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,250.0,0,Yes
264383,Airplane,HOUSTON-HOBBY,< 1000 ft,B-737-500,1,1,Unknown,8/28/09 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Take-off run,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,0.0,0,Yes
266395,Airplane,ATLANTA INTL,< 1000 ft,B-767-300,1,1,Unknown,8/28/09 0:00,No damage,2,DELTA AIR LINES,Georgia,Landing Roll,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,0.0,0,Yes
266215,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,B-737-800,1,1,Unknown,8/28/09 0:00,No damage,2,DELTA AIR LINES,Florida,Take-off run,Unknown,True,False,Small,Some Cloud,Common grackle,Y,0.0,0.0,0,Yes
266609,Airplane,LOGAN INTL,< 1000 ft,EMB-170,1,1,Unknown,8/28/09 0:00,No damage,2,AIR CANADA,Massachusetts,Landing Roll,Unknown,True,False,Small,Some Cloud,Whimbrel,Y,0.0,0.0,0,No
266482,Airplane,FRANCIS S GABRESKI ARPT,< 1000 ft,DA-900,1,1,Other,8/28/09 0:00,Caused damage,3,BUSINESS,New York,Climb,"Fog, Rain",False,False,Large,Overcast,Canada goose,N,15812.0,5.0,0,No
260892,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,B-737-700,1,1,Unknown,8/29/09 0:00,No damage,2,SOUTHWEST AIRLINES,Missouri,Approach,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,N,0.0,500.0,0,Yes
260893,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,B-737-300,1,1,Unknown,8/29/09 0:00,No damage,2,SOUTHWEST AIRLINES,New York,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,10.0,0,Yes
264083,Airplane,MIAMI INTL,< 1000 ft,B-737-800,1,1,Unknown,8/29/09 0:00,No damage,2,AMERICAN AIRLINES,Florida,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,10.0,0,Yes
264084,Airplane,MYRTLE BEACH INTL,< 1000 ft,MD-83,1,1,Unknown,8/29/09 0:00,No damage,2,FALCON AIR EXPRESS,South Carolina,Landing Roll,Unknown,True,False,Large,Some Cloud,Coyote,N,0.0,0.0,0,No
266294,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,MD-82,1,1,Unknown,8/29/09 0:00,No damage,2,AMERICAN AIRLINES,Kentucky,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,Y,0.0,350.0,0,No
268219,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,MD-82,1,1,Unknown,8/30/09 0:00,No damage,2,AMERICAN AIRLINES,Illinois,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,200.0,0,No
265285,Airplane,RENO TAHOE INTL,< 1000 ft,B-737-700,1,1,Unknown,8/30/09 0:00,No damage,2,SOUTHWEST AIRLINES,Nevada,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,800.0,0,Yes
264166,Airplane,EPPLEY AIRFIELD,< 1000 ft,CL-RJ100/200,1,1,Unknown,8/30/09 0:00,No damage,2,MESABA AIRLINES,Nebraska,Take-off run,Unknown,False,False,Small,Some Cloud,Meadowlarks,N,0.0,0.0,0,No
265171,Airplane,PHILADELPHIA INTL,< 1000 ft,B-737-700,1,1,Unknown,8/30/09 0:00,No damage,2,SOUTHWEST AIRLINES,Pennsylvania,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,300.0,0,Yes
263019,Airplane,KEY WEST INTL ARPT,< 1000 ft,BE-1900,1,1,Unknown,8/30/09 0:00,No damage,2,GULFSTREAM INTL AIRLINES,Florida,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,100.0,0,No
268217,Airplane,SEATTLE-TACOMA INTL,< 1000 ft,B-737-800,1,1,Unknown,8/30/09 0:00,No damage,2,ALASKA AIRLINES,Washington,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,150.0,0,Yes
265372,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-737-800,1,1,Unknown,8/30/09 0:00,No damage,2,CONTINENTAL AIRLINES,New Jersey,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,50.0,0,Yes
268159,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,EMB-145,1,1,Unknown,8/30/09 0:00,No damage,2,CHAUTAUQUA AIRLINES,New York,Landing Roll,Unknown,True,False,Small,Overcast,European starling,Y,0.0,0.0,0,No
265530,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,8/30/09 0:00,No damage,2,AIR WISCONSIN AIRLINES,New York,Take-off run,Unknown,True,False,Small,Overcast,European starling,Y,0.0,0.0,0,No
265284,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,CL-RJ100/200,1,1,Unknown,8/30/09 0:00,No damage,2,PINNACLE,Michigan,Landing Roll,Unknown,True,False,Small,Some Cloud,Cliff swallow,Y,0.0,0.0,0,No
268222,Airplane,BUFFALO-NIAGARA INTL,< 1000 ft,EMB-145,1,1,Unknown,8/30/09 0:00,No damage,2,CHAUTAUQUA AIRLINES,New York,Landing Roll,Rain,True,False,Small,Some Cloud,Finches,Y,0.0,0.0,0,No
264269,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-300,1,1,Unknown,8/30/09 0:00,No damage,2,SOUTHWEST AIRLINES,Louisiana,Take-off run,Unknown,True,False,Small,Some Cloud,Killdeer,Y,0.0,0.0,0,Yes
265531,Airplane,METRO OAKLAND INTL,< 1000 ft,B-737-700,1,1,Unknown,8/30/09 0:00,Caused damage,2,SOUTHWEST AIRLINES,California,Approach,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,Y,0.0,800.0,0,Yes
267182,Airplane,COLUMBUS METRO,< 1000 ft,SAAB-340,1,1,Unknown,8/31/09 0:00,No damage,2,MESABA AIRLINES,Georgia,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,100.0,0,No
265286,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-737-700,1,1,Unknown,8/31/09 0:00,No damage,2,CONTINENTAL AIRLINES,New Jersey,Landing Roll,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,0.0,0,Yes
265135,Airplane,JACKSONVILLE INTL,< 1000 ft,EMB-145,1,1,Unknown,8/31/09 0:00,No damage,2,EXPRESSJET (CONTINENTAL EXPRS),Florida,Approach,Unknown,False,False,Large,No Cloud,Turkey vulture,N,0.0,100.0,0,No
265055,Airplane,GREATER PITTSBURGH,< 1000 ft,EMB-145,1,1,Unknown,8/31/09 0:00,No damage,2,CHAUTAUQUA AIRLINES,Pennsylvania,Landing Roll,Unknown,False,False,Medium,Some Cloud,Peregrine falcon,N,0.0,0.0,0,No
266017,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-777-200,1,1,Unknown,8/31/09 0:00,No damage,2,AMERICAN AIRLINES,Texas,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
267183,Airplane,TETERBORO AIRPORT,< 1000 ft,C-560,1,1,Unknown,8/31/09 0:00,No damage,2,BUSINESS,New Jersey,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,0.0,0,No
265369,Airplane,PHILADELPHIA INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,8/31/09 0:00,No damage,2,AIR WISCONSIN AIRLINES,Pennsylvania,Landing Roll,Unknown,False,False,Small,No Cloud,Barn swallow,Y,0.0,0.0,0,No
267504,Airplane,DES MOINES INTL,< 1000 ft,EMB-145,1,1,Unknown,8/31/09 0:00,No damage,2,CHAUTAUQUA AIRLINES,Iowa,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,550.0,0,No
265371,Airplane,MIAMI INTL,< 1000 ft,ATR-72,1,1,Unknown,8/31/09 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Florida,Take-off run,Unknown,True,False,Small,No Cloud,Chuck-will's-widow,Y,0.0,0.0,0,No
265287,Airplane,MIAMI INTL,< 1000 ft,MD-88,1,1,Unknown,8/31/09 0:00,No damage,2,DELTA AIR LINES,Florida,Landing Roll,Unknown,True,False,Small,No Cloud,Barn swallow,Y,0.0,0.0,0,No
266437,Airplane,NEW ORLEANS INTL,< 1000 ft,DC-9-30,1,1,Unknown,8/31/09 0:00,No damage,2,NORTHWEST AIRLINES,Louisiana,Approach,Unknown,True,False,Small,Some Cloud,Unknown bird - small,Y,0.0,10.0,0,No
267184,Airplane,KANSAS CITY INTL,< 1000 ft,B-737-300,1,1,Unknown,8/31/09 0:00,No damage,2,SOUTHWEST AIRLINES,Missouri,Climb,Unknown,True,True,Small,Overcast,Killdeer,Y,0.0,10.0,0,Yes
267185,Airplane,EPPLEY AIRFIELD,< 1000 ft,B-737-700,1,1,Unknown,8/31/09 0:00,No damage,2,SOUTHWEST AIRLINES,Nebraska,Landing Roll,Unknown,True,True,Small,Some Cloud,Bank swallow,Y,0.0,0.0,0,Yes
264678,Airplane,ERNEST A LOVE FIELD,< 1000 ft,C-172,1,1,Unknown,9/1/09 0:00,No damage,1,BUSINESS,Arizona,Climb,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,900.0,0,No
264333,Airplane,SALT LAKE CITY INTL,< 1000 ft,B-737-300,1,1,Unknown,9/1/09 0:00,No damage,2,SOUTHWEST AIRLINES,Utah,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,150.0,0,Yes
267007,Airplane,CLEVELAND-HOPKINS INTL ARPT,< 1000 ft,B-737-700,1,1,Unknown,9/1/09 0:00,No damage,2,SOUTHWEST AIRLINES,Ohio,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,50.0,0,Yes
266271,Airplane,NEW ORLEANS INTL,< 1000 ft,EMB-170,1,1,Unknown,9/1/09 0:00,No damage,2,SHUTTLE AMERICA,Louisiana,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,200.0,0,No
265350,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,A-319,1,1,Unknown,9/1/09 0:00,No damage,2,SPIRIT AIRLINES,Florida,Landing Roll,Unknown,True,False,Small,Some Cloud,Chimney swift,Y,0.0,0.0,0,No
264461,Airplane,LOS ANGELES INTL,< 1000 ft,CL-RJ700,1,1,Unknown,9/1/09 0:00,No damage,2,SKYWEST AIRLINES,California,Approach,Unknown,True,False,Medium,No Cloud,American crow,N,0.0,300.0,0,No
267121,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-300,1,1,Unknown,9/1/09 0:00,No damage,2,SOUTHWEST AIRLINES,Louisiana,Approach,Unknown,True,False,Small,Some Cloud,Unknown bird - small,Y,0.0,200.0,0,Yes
264460,Airplane,MANCHESTER AIRPORT,< 1000 ft,EMB-170,1,1,Precautionary Landing,9/1/09 0:00,Caused damage,2,REPUBLIC AIRLINES,New Hampshire,Take-off run,Unknown,True,True,Small,No Cloud,Mourning dove,Y,0.0,0.0,0,No
266270,Airplane,ALPENA COUNTY REG,< 1000 ft,SAAB-340,1,1,Unknown,9/1/09 0:00,Caused damage,2,MESABA AIRLINES,Michigan,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,22.0,0,No
263869,Airplane,SAVANNAH INTL,< 1000 ft,EMB-170,1,1,Unknown,9/2/09 0:00,No damage,2,REPUBLIC AIRLINES,Georgia,Landing Roll,Unknown,False,False,Medium,Overcast,Unknown bird - medium,N,0.0,0.0,0,No
267669,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-82,1,1,Unknown,9/2/09 0:00,No damage,2,AMERICAN AIRLINES,Texas,Landing Roll,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,0.0,0,No
267227,Airplane,PORTLAND-TROUTDALE ARPT,< 1000 ft,C-172,1,1,Precautionary Landing,9/2/09 0:00,No damage,1,BUSINESS,Oregon,Climb,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,5.0,0,No
266422,Airplane,POMPANO BEACH AIRPARK,< 1000 ft,C-172,1,1,Unknown,9/2/09 0:00,No damage,1,BUSINESS,Florida,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,800.0,0,No
266816,Airplane,JACKSONVILLE INTL,< 1000 ft,A-320,1,1,Unknown,9/2/09 0:00,No damage,2,JETBLUE AIRWAYS,Florida,Take-off run,Unknown,False,False,Small,Some Cloud,Blackbirds,Y,0.0,0.0,0,No
266423,Airplane,OXNARD ARPT,< 1000 ft,BE-99,1,1,Unknown,9/2/09 0:00,No damage,2,AMERIFLIGHT,California,Climb,Unknown,True,False,Medium,No Cloud,Red-tailed hawk,N,0.0,50.0,0,No
266815,Airplane,JOHN F KENNEDY INTL,< 1000 ft,EMB-190,1,1,Unknown,9/2/09 0:00,No damage,2,JETBLUE AIRWAYS,New York,Take-off run,Unknown,True,False,Medium,No Cloud,Herring gull,Y,0.0,0.0,0,No
263398,Airplane,MINETA SAN JOSE INTL,< 1000 ft,EMB-135,1,1,Unknown,9/2/09 0:00,No damage,2,BUSINESS,California,Approach,Unknown,True,True,Medium,Some Cloud,Red-tailed hawk,Y,0.0,75.0,0,No
266817,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-700,1,1,Unknown,9/2/09 0:00,No damage,2,SOUTHWEST AIRLINES,California,Approach,Unknown,True,True,Small,No Cloud,Brazilian free-tailed bat,Y,0.0,200.0,0,Yes
265474,Airplane,LOGAN INTL,< 1000 ft,MD-88,1,1,Unknown,9/2/09 0:00,Caused damage,2,DELTA AIR LINES,Massachusetts,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
266896,Airplane,ORLANDO SANFORD INTL AIRPORT,< 1000 ft,A-330,1,1,Unknown,9/3/09 0:00,No damage,2,MONARCH AIRLINES,Florida,Take-off run,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,Y,0.0,0.0,0,No
266246,Airplane,LAKELAND LINDER REGIONAL,< 1000 ft,PA-44 SEMINOLE,1,1,Unknown,9/3/09 0:00,No damage,2,BUSINESS,Florida,Take-off run,Unknown,False,False,Medium,Overcast,Unknown bird - medium,N,0.0,0.0,0,No
266417,Airplane,ALLIANCE MUNICIPAL ARPT,< 1000 ft,BE-1900,1,1,Unknown,9/3/09 0:00,No damage,2,GREAT LAKES AIRLINES,Nebraska,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
268662,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,B-737-300,1,1,Unknown,9/3/09 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,200.0,0,Yes
263390,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,B-767-300,1,1,Unknown,9/3/09 0:00,No damage,2,AMERICAN AIRLINES,Illinois,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,120.0,0,Yes
266451,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,A-319,1,1,Unknown,9/3/09 0:00,No damage,2,SPIRIT AIRLINES,Florida,Climb,Unknown,False,False,Small,Some Cloud,European starling,Y,0.0,50.0,0,No
267130,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-82,1,1,Unknown,9/3/09 0:00,No damage,2,AMERICAN AIRLINES,Texas,Landing Roll,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,0.0,0,No
266450,Airplane,ORLANDO INTL,< 1000 ft,B-737-700,1,1,Unknown,9/3/09 0:00,No damage,2,SOUTHWEST AIRLINES,Florida,Landing Roll,Unknown,True,True,Small,Some Cloud,Barn swallow,Y,0.0,0.0,0,Yes
266419,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,CL-RJ700,1,1,Unknown,9/3/09 0:00,Caused damage,2,MESA AIRLINES,Illinois,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,500.0,0,No
269402,Airplane,WILLIAMSON COUNTY REGIONAL,< 1000 ft,C-208,1,1,Unknown,9/3/09 0:00,No damage,1,BUSINESS,Illinois,Climb,Unknown,False,False,Small,Some Cloud,European starling,N,0.0,100.0,0,No
268666,Airplane,RALEIGH-DURHAM INTL,< 1000 ft,A-319,1,1,Unknown,9/3/09 0:00,No damage,2,UNITED AIRLINES,North Carolina,Climb,Unknown,False,False,Large,Some Cloud,Unknown bird - large,Y,0.0,100.0,0,No
266027,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,CL-RJ700,1,1,Unknown,9/3/09 0:00,No damage,2,SKYWEST AIRLINES,Illinois,Approach,Unknown,False,False,Medium,No Cloud,Unknown bird - medium,N,0.0,60.0,0,No
266836,Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,A-321,1,1,Unknown,9/4/09 0:00,No damage,2,US AIRWAYS,North Carolina,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,No
266690,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-700,1,1,Unknown,9/4/09 0:00,No damage,2,SOUTHWEST AIRLINES,Louisiana,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,600.0,0,Yes
266685,Airplane,HONOLULU INTL ARPT,< 1000 ft,B-767-300,1,1,Unknown,9/4/09 0:00,No damage,2,HAWAIIAN AIR,Hawaii,Approach,Unknown,True,True,Small,No Cloud,White tern,Y,0.0,300.0,0,Yes
268063,Airplane,EPPLEY AIRFIELD,< 1000 ft,A-320,1,1,Unknown,9/5/09 0:00,No damage,2,FRONTIER AIRLINES,Nebraska,Climb,Unknown,False,False,Small,Some Cloud,Unknown bird - small,Y,0.0,800.0,0,No
266507,Airplane,KAPALUA ARPT,< 1000 ft,DHC8 DASH 8,1,1,Unknown,9/5/09 0:00,No damage,2,ISLAND AIR,Hawaii,Landing Roll,Unknown,True,False,Small,Some Cloud,Spotted dove,Y,0.0,0.0,0,No
265798,Airplane,MIAMI INTL,< 1000 ft,B-737-800,1,1,Unknown,9/5/09 0:00,No damage,2,AMERICAN AIRLINES,Florida,Approach,Rain,True,False,Small,Some Cloud,Barn swallow,Y,0.0,10.0,0,Yes
268061,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,EMB-145,1,1,Unknown,9/5/09 0:00,No damage,2,EXPRESSJET (CONTINENTAL EXPRS),New Jersey,Take-off run,Unknown,True,True,Medium,Some Cloud,Ring-billed gull,Y,0.0,0.0,0,No
267827,Airplane,ALBANY INTL,< 1000 ft,B-737-400,1,1,Unknown,9/6/09 0:00,No damage,2,SOUTHWEST AIRLINES,New York,Climb,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,500.0,0,Yes
268443,Airplane,LOGAN INTL,< 1000 ft,A-319,1,1,Unknown,9/6/09 0:00,No damage,2,US AIRWAYS,Massachusetts,Landing Roll,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,Y,0.0,0.0,0,No
266864,Airplane,CLEVELAND-HOPKINS INTL ARPT,< 1000 ft,DHC8 DASH 8,1,1,Unknown,9/6/09 0:00,No damage,2,COMMUTAIR,Ohio,Climb,Unknown,True,False,Small,No Cloud,Unknown bird - small,Y,0.0,100.0,0,No
267985,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,9/6/09 0:00,No damage,2,SKYWEST AIRLINES,Utah,Landing Roll,Unknown,True,False,Small,Overcast,American kestrel,Y,0.0,0.0,0,No
268111,Airplane,SEATTLE-TACOMA INTL,< 1000 ft,B-737-300,1,1,Unknown,9/7/09 0:00,No damage,2,SOUTHWEST AIRLINES,Washington,Landing Roll,Fog,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,0.0,0,Yes
268110,Airplane,KANSAS CITY INTL,< 1000 ft,B-737-700,1,1,Unknown,9/7/09 0:00,No damage,2,SOUTHWEST AIRLINES,Missouri,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,50.0,0,Yes
268109,Airplane,BALTIMORE WASH INTL,< 1000 ft,B-737-700,1,1,Unknown,9/7/09 0:00,No damage,2,SOUTHWEST AIRLINES,Maryland,Approach,Unknown,False,False,Medium,Overcast,Unknown bird - medium,Y,0.0,200.0,0,Yes
268112,Airplane,DENVER INTL AIRPORT,< 1000 ft,B-737-700,1,1,Unknown,9/7/09 0:00,No damage,2,SOUTHWEST AIRLINES,Colorado,Approach,Unknown,True,False,Small,No Cloud,Horned lark,N,0.0,20.0,0,Yes
265865,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,A-319,1,1,Unknown,9/7/09 0:00,No damage,2,SPIRIT AIRLINES,Michigan,Landing Roll,Unknown,True,False,Small,Overcast,Killdeer,Y,0.0,0.0,0,No
268745,Airplane,SALT LAKE CITY INTL,< 1000 ft,A-320,1,1,Unknown,9/7/09 0:00,No damage,2,JETBLUE AIRWAYS,Utah,Approach,Unknown,True,True,Small,Some Cloud,Wilson's warbler,Y,0.0,250.0,0,No
263097,Airplane,NEW BEDFORD REGIONAL ARPT,< 1000 ft,C-402,1,1,Unknown,9/7/09 0:00,Caused damage,2,CAPE AIR,Massachusetts,Approach,Unknown,True,False,Large,No Cloud,Canada goose,N,0.0,20.0,0,No
265014,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-300,1,1,Unknown,9/8/09 0:00,No damage,2,SOUTHWEST AIRLINES,Louisiana,Take-off run,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,0.0,0,Yes
268444,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,B-777-200,1,1,Unknown,9/8/09 0:00,No damage,2,AMERICAN AIRLINES,Illinois,Take-off run,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,0.0,0,No
264315,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,B-757-200,1,1,Unknown,9/8/09 0:00,No damage,2,DELTA AIR LINES,Florida,Landing Roll,Unknown,True,False,Small,Some Cloud,Barn swallow,Y,0.0,0.0,0,Yes
267175,Airplane,GRANITE FALLS MUNICIPAL ARPT,< 1000 ft,C-560,1,1,Unknown,9/8/09 0:00,No damage,2,BUSINESS,Minnesota,Climb,Unknown,True,True,Small,Some Cloud,Horned lark,Y,0.0,50.0,0,No
268294,Airplane,MIDDLE GEORGIA REGIONAL,< 1000 ft,C-208,1,1,Unknown,9/8/09 0:00,Caused damage,1,PACIFIC WINGS,Georgia,Approach,Unknown,False,False,Large,Some Cloud,Turkey vulture,N,8433.0,10.0,0,No
265667,Airplane,CLEVELAND-HOPKINS INTL ARPT,< 1000 ft,DHC8 DASH 8,1,1,Unknown,9/9/09 0:00,No damage,2,COMMUTAIR,Ohio,Approach,Unknown,False,False,Small,Some Cloud,Unknown bird - small,N,0.0,100.0,0,No
266745,Airplane,PHILADELPHIA INTL,< 1000 ft,CL-RJ100/200,1,1,Unknown,9/9/09 0:00,No damage,2,AIR WISCONSIN AIRLINES,Pennsylvania,Approach,Unknown,False,False,Large,Overcast,Canada goose,Y,0.0,200.0,0,No
265813,Airplane,DENVER INTL AIRPORT,< 1000 ft,B-737-300,1,1,Unknown,9/9/09 0:00,No damage,2,SOUTHWEST AIRLINES,Colorado,Landing Roll,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,0.0,0,Yes
265668,Airplane,GEORGE BUSH INTERCONTINENTAL,< 1000 ft,B-737-800,1,1,Unknown,9/9/09 0:00,No damage,2,CONTINENTAL AIRLINES,Texas,Landing Roll,Unknown,True,False,Small,Overcast,Mourning dove,N,0.0,0.0,0,Yes
266976,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,A-319,1,1,Aborted Take-off,9/9/09 0:00,No damage,2,NORTHWEST AIRLINES,Florida,Take-off run,Unknown,True,False,Medium,Some Cloud,Great egret,Y,0.0,0.0,0,No
267717,Airplane,TULSA INTL,< 1000 ft,B-737-500,1,1,Unknown,9/9/09 0:00,No damage,2,SOUTHWEST AIRLINES,Oklahoma,Approach,Unknown,True,True,Small,No Cloud,Killdeer,N,0.0,100.0,0,Yes
267718,Airplane,DES MOINES INTL,< 1000 ft,LEARJET-60,1,1,Unknown,9/10/09 0:00,No damage,2,BUSINESS,Iowa,Landing Roll,Unknown,False,False,Small,Some Cloud,Common nighthawk,N,0.0,0.0,0,No
265456,Airplane,DALLAS LOVE FIELD ARPT,< 1000 ft,B-737-300,1,1,Unknown,9/10/09 0:00,No damage,2,SOUTHWEST AIRLINES,Texas,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,N,0.0,500.0,0,Yes
265799,Airplane,EPPLEY AIRFIELD,< 1000 ft,EMB-170,1,1,Unknown,9/10/09 0:00,No damage,2,REPUBLIC AIRLINES,Nebraska,Approach,Unknown,False,False,Medium,Some Cloud,Unknown bird - medium,Y,0.0,700.0,0,No
267660,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,B-757-200,1,1,Unknown,9/10/09 0:00,No damage,2,UPS AIRLINES,Kentucky,Approach,Unknown,False,False,Small,No Cloud,Unknown bird - small,Y,0.0,500.0,0,Yes
267710,Airplane,MIAMI INTL,< 1000 ft,ATR-72,1,1,Unknown,9/10/09 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Florida,Approach,Rain,True,False,Small,Overcast,Barn swallow,Y,0.0,50.0,0,No
267257,Airplane,KAPALUA ARPT,< 1000 ft,DHC8 DASH 8,1,1,Unknown,9/10/09 0:00,No damage,2,ISLAND AIR,Hawaii,Landing Roll,Unknown,True,False,Small,Some Cloud,Spotted dove,Y,0.0,0.0,0,No
267661,Airplane,HONOLULU INTL ARPT,< 1000 ft,B-777-200,1,1,Unknown,9/10/09 0:00,No damage,2,UNITED AIRLINES,Hawaii,Approach,Unknown,True,False,Small,Some Cloud,Sky lark,Y,0.0,100.0,0,No
267658,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,B-757-200,1,1,Unknown,9/10/09 0:00,No damage,2,UNITED AIRLINES,DC,Climb,Unknown,True,True,Small,Some Cloud,Killdeer,Y,0.0,65.0,0,Yes
268157,Airplane,INDIANAPOLIS INTL,< 1000 ft,DC-9-50,1,1,Unknown,9/11/09 0:00,No damage,2,NORTHWEST AIRLINES,Indiana,Take-off run,Unknown,False,False,Medium,No Cloud,Red-tailed hawk,N,0.0,0.0,0,No
